date,year,month,week_of_year,district,state,population,rainfall_mm,rainfall_7d_mm,rainfall_30d_mm,flood_risk_score,flood_severity,affected_population,demand_food_packets,demand_water_liters,demand_ors_packets,demand_medical_kits,demand_tarpaulins
2018-03-19,2018,3,12,Kendrapara,Odisha,1439891,3.4,19.9,75.0,0.0,0.0,0,0,0,0,0,0
2018-03-19,2018,3,12,Jagatsinghpur,Odisha,1136605,1.2,5.5,29.1,0.011,0.011,76,18,6957,2,1,13
2018-03-19,2018,3,12,Balasore,Odisha,2317419,6.7,54.7,150.4,0.0,0.0,0,0,0,0,0,0
2018-03-19,2018,3,12,Bhadrak,Odisha,1506522,7.7,36.4,239.3,0.0,0.0,0,0,0,0,0,0
2018-03-19,2018,3,12,Cuttack,Odisha,2618708,6.7,50.7,166.8,0.028,0.025,212,70,20733,16,3,37
2018-03-19,2018,3,12,Jajpur,Odisha,1826275,4.0,29.0,81.9,0.008,0.005,32,7,3134,0,0,7
2018-03-19,2018,3,12,Mayurbhanj,Odisha,2513895,3.3,15.2,70.5,0.056,0.045,1682,466,191918,247,32,377
2018-03-19,2018,3,12,Ganjam,Odisha,3520151,5.8,26.4,158.2,0.0,0.0,0,0,0,0,0,0
2018-03-19,2018,3,12,Khordha,Odisha,2246341,5.4,39.8,172.9,0.003,0.003,13,3,1480,0,0,2
2018-03-19,2018,3,12,Darbhanga,Bihar,3921971,5.0,30.1,116.2,0.03,0.024,507,144,46085,37,9,111
2018-03-19,2018,3,12,Sitamarhi,Bihar,3419622,4.2,29.3,98.9,0.024,0.025,347,111,37612,25,5,72
2018-03-19,2018,3,12,Madhubani,Bihar,4476044,3.3,22.5,72.1,0.056,0.055,1399,485,137526,226,23,247
2018-03-19,2018,3,12,Supaul,Bihar,2218876,1.5,11.7,23.1,0.006,0.005,26,6,2422,0,0,5
2018-03-19,2018,3,12,Saharsa,Bihar,1900661,9.8,41.7,229.5,0.039,0.043,773,248,76583,104,17,155
2018-03-19,2018,3,12,Khagaria,Bihar,1666886,4.5,24.1,69.3,0.01,0.008,74,22,7415,1,1,13
2018-03-19,2018,3,12,Katihar,Bihar,3071029,5.3,41.3,82.2,0.003,0.003,27,9,2799,0,0,4
2018-03-19,2018,3,12,Muzaffarpur,Bihar,4801062,3.5,21.9,100.0,0.0,0.0,0,0,0,0,0,0
2018-03-19,2018,3,12,Bhagalpur,Bihar,3037766,2.5,12.5,43.5,0.0,0.0,0,0,0,0,0,0
2018-03-19,2018,3,12,Gopalganj,Bihar,2562012,2.7,15.0,83.8,0.042,0.035,708,245,78972,67,12,120
2018-03-26,2018,3,13,Puri,Odisha,1497888,3.3,15.9,107.4,0.104,0.095,1186,355,131240,310,21,259
2018-03-26,2018,3,13,Kendrapara,Odisha,1439891,9.4,56.4,148.0,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Jagatsinghpur,Odisha,1136605,4.1,34.1,76.8,0.029,0.032,513,166,61640,49,9,100
2018-03-26,2018,3,13,Balasore,Odisha,2317419,3.6,24.3,116.5,0.008,0.006,72,25,8566,1,1,16
2018-03-26,2018,3,13,Bhadrak,Odisha,1506522,3.7,23.1,103.8,0.024,0.019,224,71,21140,13,4,44
2018-03-26,2018,3,13,Cuttack,Odisha,2618708,6.2,32.2,164.8,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Jajpur,Odisha,1826275,9.2,43.2,185.8,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Mayurbhanj,Odisha,2513895,5.5,45.0,139.5,0.008,0.006,82,22,8775,1,1,15
2018-03-26,2018,3,13,Ganjam,Odisha,3520151,5.0,25.8,79.0,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Khordha,Odisha,2246341,6.1,45.0,122.5,0.132,0.111,6013,2126,705719,1966,133,1194
2018-03-26,2018,3,13,Darbhanga,Bihar,3921971,2.1,14.0,38.5,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Sitamarhi,Bihar,3419622,7.5,58.1,158.0,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Madhubani,Bihar,4476044,4.0,18.9,114.9,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Supaul,Bihar,2218876,2.9,12.4,82.7,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Saharsa,Bihar,1900661,7.4,56.4,135.0,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Khagaria,Bihar,1666886,3.8,24.7,105.6,0.011,0.009,88,27,10493,2,1,18
2018-03-26,2018,3,13,Katihar,Bihar,3071029,7.1,52.5,119.7,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Muzaffarpur,Bihar,4801062,6.6,47.2,186.5,0.0,0.0,0,0,0,0,0,0
2018-03-26,2018,3,13,Bhagalpur,Bihar,3037766,5.9,42.6,147.7,0.039,0.042,1170,334,110431,155,25,225
2018-03-26,2018,3,13,Gopalganj,Bihar,2562012,4.9,25.3,135.1,0.023,0.023,441,157,40077,30,9,97
2018-04-02,2018,4,14,Puri,Odisha,1497888,109.8,716.3,2431.6,0.321,0.241,12542,3246,1241762,8703,288,2638
2018-04-02,2018,4,14,Kendrapara,Odisha,1439891,67.9,463.6,1718.2,0.429,0.443,31206,7534,3447689,37782,636,5843
2018-04-02,2018,4,14,Jagatsinghpur,Odisha,1136605,54.0,367.6,1134.4,0.301,0.299,7123,1767,811583,6117,138,1503
2018-04-02,2018,4,14,Balasore,Odisha,2317419,75.9,438.0,2429.1,0.317,0.304,22088,6977,2109807,19783,486,3889
2018-04-02,2018,4,14,Bhadrak,Odisha,1506522,56.4,339.2,1841.2,0.256,0.186,5596,1463,670548,2881,107,1199
2018-04-02,2018,4,14,Cuttack,Odisha,2618708,68.2,385.6,1510.7,0.432,0.348,13115,3907,1281451,13118,278,2991
2018-04-02,2018,4,14,Jajpur,Odisha,1826275,65.3,294.9,2097.2,0.291,0.238,3491,1088,380152,2568,63,596
2018-04-02,2018,4,14,Mayurbhanj,Odisha,2513895,135.5,916.0,2794.8,0.268,0.216,13114,4510,1561511,7841,226,2972
2018-04-02,2018,4,14,Ganjam,Odisha,3520151,112.0,565.8,2865.1,0.321,0.314,35762,10334,3209100,34298,644,7045
2018-04-02,2018,4,14,Khordha,Odisha,2246341,87.7,678.0,1614.0,0.285,0.276,25582,6452,2289897,20927,428,5497
2018-04-02,2018,4,14,Darbhanga,Bihar,3921971,87.0,459.7,1984.1,0.453,0.449,12534,3894,1360799,17335,224,2667
2018-04-02,2018,4,14,Sitamarhi,Bihar,3419622,105.0,446.9,2043.7,0.419,0.329,18698,5042,1705623,18311,408,3859
2018-04-02,2018,4,14,Madhubani,Bihar,4476044,70.5,577.7,2121.0,0.381,0.389,73467,25854,7816447,80630,1537,15764
2018-04-02,2018,4,14,Supaul,Bihar,2218876,97.4,437.3,2112.6,0.485,0.518,42101,12823,4114062,63689,975,8840
2018-04-02,2018,4,14,Saharsa,Bihar,1900661,83.3,570.4,1622.0,0.454,0.446,22635,6634,2483142,32956,373,4968
2018-04-02,2018,4,14,Khagaria,Bihar,1666886,74.2,318.4,1514.9,0.289,0.26,3082,921,365075,2216,68,599
2018-04-02,2018,4,14,Katihar,Bihar,3071029,45.6,222.3,816.6,0.366,0.267,9719,3107,1137349,8260,208,1716
2018-04-02,2018,4,14,Muzaffarpur,Bihar,4801062,54.8,287.6,1329.5,0.291,0.266,23076,6517,2661805,19499,426,5188
2018-04-02,2018,4,14,Bhagalpur,Bihar,3037766,87.2,495.9,2101.0,0.32,0.345,43837,11060,4454760,45800,877,7962
2018-04-02,2018,4,14,Gopalganj,Bihar,2562012,107.1,826.8,3262.3,0.398,0.398,26198,8206,2470510,32356,456,5544
2018-04-09,2018,4,15,Puri,Odisha,1497888,76.5,374.2,1149.6,0.332,0.328,17254,5207,1627620,15573,278,3104
2018-04-09,2018,4,15,Kendrapara,Odisha,1439891,81.5,463.3,1376.4,0.412,0.325,12355,3866,1198170,10975,236,2273
2018-04-09,2018,4,15,Jagatsinghpur,Odisha,1136605,129.3,768.7,2937.2,0.473,0.434,19068,6182,1804945,24806,367,4237
2018-04-09,2018,4,15,Balasore,Odisha,2317419,111.9,524.3,2899.1,0.436,0.326,14489,3725,1609008,13334,277,3241
2018-04-09,2018,4,15,Bhadrak,Odisha,1506522,93.2,555.4,1428.1,0.231,0.235,2549,756,272517,1845,54,472
2018-04-09,2018,4,15,Cuttack,Odisha,2618708,137.5,1051.6,4148.6,0.354,0.316,15532,5203,1607030,13802,354,3462
2018-04-09,2018,4,15,Jajpur,Odisha,1826275,62.4,363.8,1838.7,0.279,0.296,7121,1766,832349,6178,144,1624
2018-04-09,2018,4,15,Mayurbhanj,Odisha,2513895,98.8,445.7,2149.9,0.189,0.193,8600,3093,918999,4801,152,1642
2018-04-09,2018,4,15,Ganjam,Odisha,3520151,68.9,396.1,1608.2,0.294,0.291,30973,10067,2772500,25537,659,6164
2018-04-09,2018,4,15,Khordha,Odisha,2246341,101.6,455.2,2926.8,0.336,0.314,25542,8434,2925697,24119,437,5370
2018-04-09,2018,4,15,Darbhanga,Bihar,3921971,143.3,704.1,2652.3,0.447,0.472,79534,27756,8999234,114855,1688,17763
2018-04-09,2018,4,15,Sitamarhi,Bihar,3419622,160.2,778.3,3770.3,0.446,0.44,28909,7639,2865909,36186,512,5651
2018-04-09,2018,4,15,Madhubani,Bihar,4476044,92.4,460.8,1513.2,0.414,0.405,42449,14374,4670433,54631,771,8979
2018-04-09,2018,4,15,Supaul,Bihar,2218876,95.4,655.6,1988.0,0.397,0.32,9398,3038,903519,9203,170,1970
2018-04-09,2018,4,15,Saharsa,Bihar,1900661,112.1,828.7,2059.4,0.413,0.304,18751,5329,1928894,15485,338,3225
2018-04-09,2018,4,15,Khagaria,Bihar,1666886,79.6,520.4,1249.3,0.402,0.389,13172,4580,1544097,14822,305,3026
2018-04-09,2018,4,15,Katihar,Bihar,3071029,104.1,546.0,2641.5,0.341,0.248,6314,2272,628490,4931,141,1398
2018-04-09,2018,4,15,Muzaffarpur,Bihar,4801062,88.2,418.6,1358.7,0.322,0.272,44115,13584,4371907,37075,787,7537
2018-04-09,2018,4,15,Bhagalpur,Bihar,3037766,114.6,848.3,1799.5,0.37,0.383,38435,11822,4186545,47388,795,7873
2018-04-09,2018,4,15,Gopalganj,Bihar,2562012,156.7,914.4,2996.2,0.331,0.311,33296,11703,3330266,31226,589,7649
2018-04-16,2018,4,16,Puri,Odisha,1497888,114.7,767.8,1831.3,0.391,0.345,17384,5585,1755842,19590,301,3477
2018-04-16,2018,4,16,Kendrapara,Odisha,1439891,132.6,918.4,2646.7,0.444,0.339,15481,4828,1469142,16381,304,3252
2018-04-16,2018,4,16,Jagatsinghpur,Odisha,1136605,79.5,340.2,2306.6,0.386,0.364,14736,5018,1687839,17587,298,2937
2018-04-16,2018,4,16,Balasore,Odisha,2317419,51.3,338.7,1024.9,0.31,0.331,22430,6978,2252647,20278,364,4382
2018-04-16,2018,4,16,Bhadrak,Odisha,1506522,98.9,781.6,3056.4,0.266,0.256,4840,1662,567063,3493,105,906
2018-04-16,2018,4,16,Cuttack,Odisha,2618708,102.4,629.9,3097.1,0.351,0.254,11242,2788,1348739,9121,256,2543
2018-04-16,2018,4,16,Jajpur,Odisha,1826275,84.2,378.8,1582.8,0.245,0.194,6671,1816,616605,3619,114,1523
2018-04-16,2018,4,16,Mayurbhanj,Odisha,2513895,29.3,221.2,611.3,0.194,0.159,4182,1068,407028,1935,89,726
2018-04-16,2018,4,16,Ganjam,Odisha,3520151,113.6,547.3,2405.1,0.276,0.288,11370,2841,1188312,9451,233,2481
2018-04-16,2018,4,16,Khordha,Odisha,2246341,100.5,635.2,1767.4,0.207,0.197,5715,1706,524874,3345,105,1253
2018-04-16,2018,4,16,Darbhanga,Bihar,3921971,87.5,535.9,2454.1,0.38,0.354,46776,15587,5445165,47782,949,10309
2018-04-16,2018,4,16,Sitamarhi,Bihar,3419622,48.3,302.1,1369.2,0.366,0.328,28136,9582,2831444,29667,541,5337
2018-04-16,2018,4,16,Madhubani,Bihar,4476044,149.2,705.4,2764.6,0.355,0.384,23708,7305,2548572,27234,501,4357
2018-04-16,2018,4,16,Supaul,Bihar,2218876,14.8,103.3,259.7,0.442,0.411,13412,3667,1289421,15475,303,2509
2018-04-16,2018,4,16,Saharsa,Bihar,1900661,51.2,295.7,1503.7,0.393,0.333,5869,1800,680048,6204,102,1234
2018-04-16,2018,4,16,Khagaria,Bihar,1666886,66.7,525.2,1300.8,0.344,0.277,2437,839,278346,2074,53,436
2018-04-16,2018,4,16,Katihar,Bihar,3071029,15.2,69.6,360.1,0.296,0.316,6998,1924,670321,6294,162,1386
2018-04-16,2018,4,16,Muzaffarpur,Bihar,4801062,150.2,728.2,3570.0,0.337,0.294,39572,14243,4490932,34155,895,7132
2018-04-16,2018,4,16,Bhagalpur,Bihar,3037766,97.0,657.7,3043.7,0.197,0.178,10307,2535,931234,5568,201,2271
2018-04-16,2018,4,16,Gopalganj,Bihar,2562012,34.8,153.2,974.8,0.341,0.254,17215,4712,1630520,12787,385,3331
2018-04-23,2018,4,17,Puri,Odisha,1497888,72.1,537.0,1389.5,0.365,0.354,15678,5510,1590543,15223,253,3443
2018-04-23,2018,4,17,Kendrapara,Odisha,1439891,148.1,767.8,3141.1,0.397,0.283,16753,5363,1987675,13554,349,3530
2018-04-23,2018,4,17,Jagatsinghpur,Odisha,1136605,123.7,1011.5,3825.2,0.346,0.345,6762,1851,808707,6304,146,1436
2018-04-23,2018,4,17,Balasore,Odisha,2317419,51.8,234.8,1190.4,0.261,0.21,7607,2587,903086,4497,144,1717
2018-04-23,2018,4,17,Bhadrak,Odisha,1506522,103.7,500.9,3361.6,0.246,0.216,6843,1844,712255,4587,150,1472
2018-04-23,2018,4,17,Cuttack,Odisha,2618708,123.5,943.0,3536.5,0.355,0.257,3570,947,393239,2700,68,796
2018-04-23,2018,4,17,Jajpur,Odisha,1826275,133.5,712.8,2459.9,0.227,0.175,4555,1328,525760,2215,99,919
2018-04-23,2018,4,17,Mayurbhanj,Odisha,2513895,89.5,488.5,2302.2,0.124,0.109,1937,491,206234,682,36,414
2018-04-23,2018,4,17,Ganjam,Odisha,3520151,111.7,854.5,2815.4,0.314,0.302,42590,12263,4239580,34816,963,9287
2018-04-23,2018,4,17,Khordha,Odisha,2246341,98.3,604.3,1684.2,0.215,0.235,6385,1583,689501,4707,103,1337
2018-04-23,2018,4,17,Darbhanga,Bihar,3921971,56.8,279.9,1433.5,0.416,0.341,58992,19953,7092747,57374,1401,11555
2018-04-23,2018,4,17,Sitamarhi,Bihar,3419622,76.0,335.9,2085.7,0.383,0.338,17407,5460,1692222,17947,328,3819
2018-04-23,2018,4,17,Madhubani,Bihar,4476044,88.3,501.2,1901.6,0.435,0.445,43779,11605,4024064,58027,869,9651
2018-04-23,2018,4,17,Supaul,Bihar,2218876,71.4,542.2,2129.0,0.334,0.285,14246,3937,1689938,11262,334,3006
2018-04-23,2018,4,17,Saharsa,Bihar,1900661,73.1,452.8,1632.2,0.384,0.293,16883,6019,1805787,15488,279,3293
2018-04-23,2018,4,17,Khagaria,Bihar,1666886,101.6,826.9,2733.4,0.332,0.243,6940,2124,707540,5390,156,1434
2018-04-23,2018,4,17,Katihar,Bihar,3071029,41.4,192.4,885.9,0.29,0.251,22114,7053,2022511,16295,385,3967
2018-04-23,2018,4,17,Muzaffarpur,Bihar,4801062,47.7,376.7,1194.5,0.332,0.264,29336,9615,3503619,21895,677,6631
2018-04-23,2018,4,17,Bhagalpur,Bihar,3037766,100.0,684.8,2226.8,0.338,0.339,28254,9077,2902997,30036,638,5051
2018-04-23,2018,4,17,Gopalganj,Bihar,2562012,97.4,754.2,2216.1,0.419,0.356,40371,10905,4676685,43029,811,7610
2018-04-30,2018,4,18,Puri,Odisha,1497888,25.0,109.3,498.1,0.385,0.271,16543,5887,1682379,14040,310,3478
2018-04-30,2018,4,18,Kendrapara,Odisha,1439891,141.2,750.8,4635.5,0.367,0.261,10003,3192,1109567,7224,235,1809
2018-04-30,2018,4,18,Jagatsinghpur,Odisha,1136605,44.3,243.2,1100.4,0.397,0.345,4876,1270,499407,5298,113,853
2018-04-30,2018,4,18,Balasore,Odisha,2317419,60.9,260.1,1639.5,0.314,0.296,7975,2137,717724,7546,189,1420
2018-04-30,2018,4,18,Bhadrak,Odisha,1506522,109.8,888.5,2476.6,0.286,0.206,1795,554,182419,1004,37,306
2018-04-30,2018,4,18,Cuttack,Odisha,2618708,66.9,292.4,1712.9,0.397,0.341,40821,12462,3997193,43552,741,9154
2018-04-30,2018,4,18,Jajpur,Odisha,1826275,122.9,542.1,2785.3,0.176,0.181,9372,2501,903193,5425,219,1646
2018-04-30,2018,4,18,Mayurbhanj,Odisha,2513895,18.9,148.4,311.7,0.186,0.146,8812,2169,923187,3821,164,1706
2018-04-30,2018,4,18,Ganjam,Odisha,3520151,46.3,306.0,1367.2,0.309,0.31,12648,3262,1235677,11452,243,2665
2018-04-30,2018,4,18,Khordha,Odisha,2246341,149.3,748.5,3964.3,0.217,0.175,11818,4106,1165426,5860,227,2179
2018-04-30,2018,4,18,Darbhanga,Bihar,3921971,127.6,896.5,3806.8,0.438,0.376,18946,6224,1906061,22110,344,3313
2018-04-30,2018,4,18,Sitamarhi,Bihar,3419622,114.0,755.4,3487.1,0.446,0.364,32102,10090,3280904,34552,598,6544
2018-04-30,2018,4,18,Madhubani,Bihar,4476044,78.1,634.6,2140.5,0.391,0.402,55850,18628,5013113,71664,911,12476
2018-04-30,2018,4,18,Supaul,Bihar,2218876,116.1,611.2,3551.3,0.363,0.269,5825,2082,643522,5026,108,1226
2018-04-30,2018,4,18,Saharsa,Bihar,1900661,153.0,1081.1,3879.1,0.458,0.399,14052,4668,1354297,17475,251,2916
2018-04-30,2018,4,18,Khagaria,Bihar,1666886,62.1,276.5,1078.0,0.413,0.389,28111,6898,3158995,31779,557,6345
2018-04-30,2018,4,18,Katihar,Bihar,3071029,76.4,325.4,1258.8,0.224,0.18,2804,885,287919,1529,48,526
2018-04-30,2018,4,18,Muzaffarpur,Bihar,4801062,99.8,440.4,3097.1,0.351,0.327,44346,13305,4054817,39893,922,8446
2018-04-30,2018,4,18,Bhagalpur,Bihar,3037766,85.4,410.2,2380.6,0.342,0.28,21032,6808,2473538,18685,450,4433
2018-04-30,2018,4,18,Gopalganj,Bihar,2562012,87.5,368.0,1741.4,0.368,0.29,22537,7122,2432734,17710,491,4268
2018-05-07,2018,5,19,Puri,Odisha,1497888,204.3,1152.2,3559.7,0.723,0.533,39761,13924,4362510,58541,764,8498
2018-05-07,2018,5,19,Kendrapara,Odisha,1439891,137.0,575.4,3811.0,0.717,0.605,18826,4547,2000628,36543,445,3839
2018-05-07,2018,5,19,Jagatsinghpur,Odisha,1136605,105.7,687.9,2309.5,0.666,0.628,21048,5658,1941497,38186,353,3801
2018-05-07,2018,5,19,Balasore,Odisha,2317419,159.3,1025.1,4895.5,0.6,0.659,62975,21253,6269075,119675,1210,13246
2018-05-07,2018,5,19,Bhadrak,Odisha,1506522,86.9,413.7,2293.3,0.604,0.454,23263,7518,2589619,33284,534,4652
2018-05-07,2018,5,19,Cuttack,Odisha,2618708,209.5,1043.9,3238.7,0.697,0.568,45925,14422,5328389,73448,780,10462
2018-05-07,2018,5,19,Jajpur,Odisha,1826275,157.9,1051.4,3906.9,0.459,0.337,5002,1263,538695,5104,89,1041
2018-05-07,2018,5,19,Mayurbhanj,Odisha,2513895,288.6,1517.8,5927.4,0.39,0.369,40998,13824,4412147,47432,775,8546
2018-05-07,2018,5,19,Ganjam,Odisha,3520151,73.2,523.2,1831.4,0.54,0.455,79810,19354,7916900,99356,1766,16929
2018-05-07,2018,5,19,Khordha,Odisha,2246341,240.4,1409.2,6877.1,0.41,0.362,18996,6689,1845512,19053,392,4334
2018-05-07,2018,5,19,Darbhanga,Bihar,3921971,123.0,692.1,2966.0,0.734,0.562,92567,33299,9578814,151450,1777,16375
2018-05-07,2018,5,19,Sitamarhi,Bihar,3419622,147.6,860.0,3966.6,0.752,0.659,101317,25063,11639528,217968,2146,23026
2018-05-07,2018,5,19,Madhubani,Bihar,4476044,156.4,1052.0,3982.9,0.605,0.52,56582,14440,5748158,82387,1237,10327
2018-05-07,2018,5,19,Supaul,Bihar,2218876,166.6,1116.1,5113.1,0.685,0.638,38635,12995,4105694,67704,793,8672
2018-05-07,2018,5,19,Saharsa,Bihar,1900661,59.6,286.1,1056.1,0.648,0.566,41803,10437,4968136,74558,865,9184
2018-05-07,2018,5,19,Khagaria,Bihar,1666886,158.4,1084.5,4738.8,0.639,0.647,25510,9002,2376687,53244,606,4607
2018-05-07,2018,5,19,Katihar,Bihar,3071029,189.5,1258.1,6035.2,0.46,0.445,39891,13449,4754679,48214,951,6987
2018-05-07,2018,5,19,Muzaffarpur,Bihar,4801062,123.3,586.3,2825.5,0.668,0.639,89996,22188,9731539,186511,1715,16467
2018-05-07,2018,5,19,Bhagalpur,Bihar,3037766,122.2,934.1,3649.5,0.543,0.508,38208,12836,4077658,62050,804,8293
2018-05-07,2018,5,19,Gopalganj,Bihar,2562012,63.2,519.3,1562.4,0.728,0.686,37041,11670,3972856,71447,610,7640
2018-05-14,2018,5,20,Puri,Odisha,1497888,170.5,878.3,4602.1,0.705,0.516,22724,5899,2160153,33083,433,3932
2018-05-14,2018,5,20,Kendrapara,Odisha,1439891,179.8,1120.4,3936.7,0.579,0.599,13478,4052,1229251,22155,277,2748
2018-05-14,2018,5,20,Jagatsinghpur,Odisha,1136605,171.5,1411.5,2722.5,0.716,0.529,5723,1500,608354,9348,93,1297
2018-05-14,2018,5,20,Balasore,Odisha,2317419,129.9,587.5,2345.2,0.627,0.471,13957,4218,1353747,19163,333,2945
2018-05-14,2018,5,20,Bhadrak,Odisha,1506522,224.5,1015.2,3384.1,0.442,0.428,23164,6701,2424663,29234,375,4403
2018-05-14,2018,5,20,Cuttack,Odisha,2618708,168.5,1223.3,3483.8,0.651,0.558,29013,7300,2753028,51451,621,5884
2018-05-14,2018,5,20,Jajpur,Odisha,1826275,214.0,964.2,4291.0,0.506,0.425,32755,11762,3171703,44872,741,6009
2018-05-14,2018,5,20,Mayurbhanj,Odisha,2513895,62.8,521.6,1146.2,0.306,0.312,14617,4790,1497955,13888,331,3190
2018-05-14,2018,5,20,Ganjam,Odisha,3520151,110.0,654.2,2736.6,0.569,0.49,55911,20104,5228201,84992,1071,9951
2018-05-14,2018,5,20,Khordha,Odisha,2246341,249.7,1556.0,5625.4,0.411,0.346,23598,7293,2226139,24373,482,4819
2018-05-14,2018,5,20,Darbhanga,Bihar,3921971,205.2,883.5,4388.4,0.702,0.711,116227,31536,12917587,251113,2599,24884
2018-05-14,2018,5,20,Sitamarhi,Bihar,3419622,144.4,687.5,2846.2,0.826,0.716,107729,32495,10592756,208686,2151,20160
2018-05-14,2018,5,20,Madhubani,Bihar,4476044,202.7,999.9,4761.6,0.671,0.494,83614,25591,8535485,124451,1937,15199
2018-05-14,2018,5,20,Supaul,Bihar,2218876,221.8,1487.6,6561.3,0.729,0.635,70192,24536,7529627,125214,1274,12769
2018-05-14,2018,5,20,Saharsa,Bihar,1900661,108.7,710.2,2781.9,0.635,0.553,41439,10351,3813023,64185,834,7576
2018-05-14,2018,5,20,Khagaria,Bihar,1666886,115.0,874.8,1753.0,0.602,0.578,41599,13970,4934960,65188,716,9283
2018-05-14,2018,5,20,Katihar,Bihar,3071029,310.1,2165.7,8440.8,0.512,0.55,99848,32592,9814805,177149,1636,18358
2018-05-14,2018,5,20,Muzaffarpur,Bihar,4801062,143.5,735.7,2509.5,0.648,0.676,120168,38572,11629930,256388,2653,22682
2018-05-14,2018,5,20,Bhagalpur,Bihar,3037766,74.3,616.4,1976.8,0.527,0.565,40340,13466,4573529,71045,957,7810
2018-05-14,2018,5,20,Gopalganj,Bihar,2562012,186.0,1351.1,4715.8,0.6,0.47,37365,10367,3837953,54175,820,6872
2018-05-21,2018,5,21,Puri,Odisha,1497888,61.8,311.0,1798.0,0.594,0.632,27007,8916,3173467,54720,471,6140
2018-05-21,2018,5,21,Kendrapara,Odisha,1439891,64.0,285.7,1520.5,0.646,0.48,13128,3650,1506149,20333,241,2908
2018-05-21,2018,5,21,Jagatsinghpur,Odisha,1136605,187.7,904.0,5148.0,0.692,0.746,42320,11840,4444372,97483,849,7498
2018-05-21,2018,5,21,Balasore,Odisha,2317419,225.3,1761.1,3935.6,0.556,0.601,35614,11377,4021977,68172,839,6723
2018-05-21,2018,5,21,Bhadrak,Odisha,1506522,227.8,1605.3,4451.9,0.591,0.62,16047,3954,1794859,29700,365,3097
2018-05-21,2018,5,21,Cuttack,Odisha,2618708,183.2,1192.1,3372.6,0.609,0.602,55930,17479,5803760,107569,1266,11888
2018-05-21,2018,5,21,Jajpur,Odisha,1826275,240.0,1373.9,7398.4,0.561,0.556,13521,3906,1584268,20493,320,2849
2018-05-21,2018,5,21,Mayurbhanj,Odisha,2513895,71.9,377.3,2299.0,0.431,0.353,33861,9724,3170625,32329,689,7738
2018-05-21,2018,5,21,Ganjam,Odisha,3520151,68.7,387.7,1673.8,0.481,0.422,69067,20765,7268913,81098,1648,12777
2018-05-21,2018,5,21,Khordha,Odisha,2246341,175.2,1174.2,3937.9,0.441,0.383,34609,9118,3983079,40968,669,6834
2018-05-21,2018,5,21,Darbhanga,Bihar,3921971,216.7,1377.2,4503.0,0.701,0.658,166897,48772,19735867,319311,2743,30417
2018-05-21,2018,5,21,Sitamarhi,Bihar,3419622,70.4,295.8,2215.9,0.683,0.709,126457,32896,11765742,245669,2755,28544
2018-05-21,2018,5,21,Madhubani,Bihar,4476044,97.1,617.0,2066.9,0.655,0.557,99565,32482,9233062,150950,2385,18316
2018-05-21,2018,5,21,Supaul,Bihar,2218876,154.5,1169.5,3266.4,0.697,0.611,60770,18295,7072749,119621,977,13167
2018-05-21,2018,5,21,Saharsa,Bihar,1900661,179.3,1116.8,5873.6,0.687,0.688,29731,9056,3582653,65767,498,6314
2018-05-21,2018,5,21,Khagaria,Bihar,1666886,69.6,532.0,1467.4,0.654,0.675,9275,2568,898253,17771,153,1680
2018-05-21,2018,5,21,Katihar,Bihar,3071029,47.0,280.1,1024.9,0.61,0.641,115546,34566,11514148,204615,2730,20060
2018-05-21,2018,5,21,Muzaffarpur,Bihar,4801062,93.2,516.8,1673.3,0.573,0.58,39405,12459,3670621,62690,917,7148
2018-05-21,2018,5,21,Bhagalpur,Bihar,3037766,173.1,783.4,5572.0,0.612,0.489,72943,18983,8472271,96631,1465,15767
2018-05-21,2018,5,21,Gopalganj,Bihar,2562012,120.1,650.2,2616.8,0.597,0.511,45091,11686,5006195,64584,833,9027
2018-05-28,2018,5,22,Puri,Odisha,1497888,203.6,1407.4,3625.6,0.666,0.612,11559,3297,1182205,19267,210,2627
2018-05-28,2018,5,22,Kendrapara,Odisha,1439891,152.7,669.0,2782.9,0.724,0.621,53743,13808,6089122,92228,1281,10366
2018-05-28,2018,5,22,Jagatsinghpur,Odisha,1136605,118.1,807.4,2179.9,0.723,0.548,34929,12229,4093862,58910,784,6082
2018-05-28,2018,5,22,Balasore,Odisha,2317419,80.7,554.5,1728.0,0.531,0.403,30708,10370,3110317,34414,539,5657
2018-05-28,2018,5,22,Bhadrak,Odisha,1506522,224.6,1509.9,6181.7,0.479,0.404,26230,6937,2728570,33745,457,4632
2018-05-28,2018,5,22,Cuttack,Odisha,2618708,140.2,991.5,2167.0,0.666,0.65,44043,10864,4776864,81376,840,7700
2018-05-28,2018,5,22,Jajpur,Odisha,1826275,132.2,605.1,4150.2,0.469,0.329,15135,3856,1497485,16222,261,3450
